Water Body Name,Location,Latitude,Longitude,Year,pH,Dissolved Oxygen (DO),Biological Oxygen Demand (BOD),Total Dissolved Solids (TDS),Turbidity,Nitrate,Coliform,Water Quality Index (WQI),Water Quality Category
RIVER PERIYAR AT PATHALAM,"ERNAKULAM, Kerala",10.080819,76.317908,2021,6.908333333333334,6.85625,2.3110416666666667,408.19250000000005,9.028958333333334,1.146875,5718.410416666667,80,Good
RIVER RAIDAK AT ALIPURDUAR,"JALPAIGURI, West Bengal",26.442694,89.656108,2021,7.493703703703703,7.37037037037037,1.905185185185185,135.22296296296295,12.15148148148148,1.0107407407407407,4839.7266666666665,85,Good
RIVER RAPTI AT RAJGHAT GORAKHPUR,"GORAKHPUR, Uttar Pradesh",26.733174,83.347894,2021,7.468913043478261,7.126086956521739,2.322173913043478,148.4295652173913,17.374782608695654,1.297391304347826,32134.33043478261,85,Good
RIVER RATTA BEFORE CONF. TO RIVER SIRSA,"PATIALA, Punjab",30.39654,76.54408,2021,7.5472413793103446,6.205172413793103,2.310344827586207,436.07586206896553,40.686206896551724,0.9844827586206897,149.86689655172415,80,Good
RIVER RAVI AT LAKHANPUR 1 KM D/S FROM MADHOPUR BRIDGE,"KATHUA, Jammu & Kashmir",32.379336,75.59833,2021,7.833333333333333,7.433333333333334,1.8666666666666665,177.4466666666667,12.731666666666667,0.9899999999999999,1102.0216666666668,85,Good
RIVER RAVI AT LAKHANPUR J & K,"KATHUA, Jammu & Kashmir",32.379219,75.597276,2020,7.695,7.074999999999999,1.915,162.39999999999998,13.254999999999999,1.0050000000000001,1171.92,85,Good
RIVER RAVI D/S STP BHAGOT (CHAMBA),"CHAMBA, Himachal Pradesh",32.57,76.161388,2021,7.643478260869566,8.5,1.282391304347826,214.99608695652174,8.799130434782608,0.6830434782608696,53.74630434782608,95,Excellent
RIVER RAVI U/S STP BARGA (CHAMBA),"CHAMBA, Himachal Pradesh",32.769722,76.328888,2021,7.648913043478261,8.591304347826087,1.2456521739130435,215.54086956521738,9.14195652173913,0.6352173913043478,47.974782608695655,100,Excellent
RIVER SABARMATI AT AHMEDABAD D/S,"Ahmedabad, Gujarat",22.915326,72.515828,2021,7.599787234042553,5.155531914893617,3.8112765957446806,582.3074468085107,10.714893617021277,1.0672340425531914,2133.763191489362,60,Medium
RIVER SABARMATI AT AHMEDABAD U/S,"Gandhinagar, Gujarat",23.158286,72.673413,2021,7.922,6.788571428571428,1.8299999999999998,232.65085714285715,4.616285714285714,0.7817142857142857,209.78114285714287,85,Good
RIVER SAI AT JALALPUR JAUNPUR,"JAUNPUR, Uttar Pradesh",25.629922,82.756208,2021,8.320416666666667,7.695833333333333,2.091875,156.51854166666666,27.514375,1.0058333333333334,14990.561458333332,85,Good
RIVER SAL AT KHAREBAND MARGAO,"SOUTH GOA, Goa",15.275075,73.948836,2021,7.0171052631578945,3.6605263157894736,4.471315789473684,166.76184210526316,17.26578947368421,1.7126315789473683,29440.32131578947,65,Medium
RIVER SAL AT ORLIM BRIDGE ORLIM,"SOUTH GOA, Goa",15.220008,73.957919,2021,7.135217391304349,4.923913043478261,3.069130434782609,459.8245652173913,10.229347826086956,1.1782608695652175,3737.4813043478266,70,Good
RIVER SAL NEAR HOTEL LEELA MOBOR CAVELOSSIM,"SOUTH GOA, Goa",15.156136,73.95205,2021,7.487021276595744,5.9361702127659575,2.729148936170213,634.9331914893617,11.608297872340426,1.0080851063829788,3259.203404255319,65,Medium
RIVER SAL PAZORKHONI CUNCOLIM(NEAR CULVERT MARGAO- CANACONA NATIONAL HIGHWAY),"SOUTH GOA, Goa",15.188883,73.995911,2021,6.893636363636364,6.072727272727272,2.246590909090909,145.4665909090909,10.486363636363636,0.9906818181818182,4918.630909090909,85,Good
RIVER SATLUJ AT ANANDPUR SAHIB,"MOHALI, Punjab",31.213915,76.501458,2021,7.976458333333333,8.577083333333333,1.5470833333333334,185.081875,6.361875,1.0527083333333334,480.695,85,Good
RIVER SATLUJ AT BUNGA SAHIB,"NAWAN SHAHR, Punjab",31.003962,76.151872,2021,7.920208333333334,8.470833333333333,1.5772916666666668,174.10229166666667,10.300833333333333,1.0233333333333332,724.44875,85,Good
RIVER SATLUJ AT JALANDHAR D/S (MALSIAN BRIDGE),"KAPURTHALA, Punjab",31.34787,75.337827,2021,7.342553191489362,4.601489361702128,5.284893617021276,315.7087234042553,43.21574468085107,1.584468085106383,86641.74212765957,70,Good
RIVER SATLUJ AT JALANDHAR U/S (PEERU SHAH KA DARGAH),"JALANDHAR, Punjab",31.216777,75.597842,2021,7.307872340425531,4.562127659574468,5.238085106382979,307.0589361702128,38.817021276595746,1.647872340425532,66148.22361702127,70,Good
RIVER SATLUJ AT LUDHIANA D/S,"JALANDHAR, Punjab",30.996657,75.788897,2021,7.361875,3.955833333333333,4.99625,176.90125,38.89958333333333,2.3608333333333333,331693.7677083333,65,Medium
RIVER SATLUJ AT LUDHIANA U/S,"LUDHIANA, Punjab",30.993962,75.795903,2021,7.849791666666667,7.610416666666667,1.911875,171.8925,21.608958333333334,1.1916666666666667,1847.9556249999998,85,Good
RIVER SATLUJ AT PHAGWARA D/S (KANGANIWAL BRIDGE),"JALANDHAR, Punjab",31.207777,75.610449,2021,7.363829787234043,4.665106382978723,3.9119148936170216,273.21978723404254,18.01595744680851,1.4404255319148938,21002.605531914895,75,Good
RIVER SATLUJ AT PHAGWARA U/S (CHAHERU BRIDGE),"KAPURTHALA, Punjab",31.271047,75.690923,2021,7.3500000000000005,3.3417391304347825,4.650434782608696,280.08652173913043,18.221521739130434,1.4558695652173912,3489.7308695652173,65,Medium
RIVER SATLUJ AT PHILLAUR U/S,"JALANDHAR, Punjab",30.996977,75.786695,2021,7.306521739130435,6.217391304347826,2.303695652173913,191.6058695652174,11.444782608695652,1.0669565217391304,1633.2917391304347,85,Good
RIVER SATLUJ D/S CONFLUENCE WITH GANVI KHAD,"SHIMLA, Himachal Pradesh",31.536062,77.777423,2021,7.943333333333333,8.921666666666665,1.5876666666666668,441.4646666666667,84.76566666666668,0.591,369.76233333333334,80,Good
RIVER SATLUJ D/S CONFLUENCES OF RIVER BASPA,"KINNAUR, Himachal Pradesh",31.500812,78.176998,2021,8.045454545454545,8.843181818181819,1.6672727272727272,553.8613636363636,140.50590909090909,0.5854545454545454,285.2263636363636,70,Good
RIVER SATLUJ D/S CONFLUENCES OF RIVER TIDONG,"KINNAUR, Himachal Pradesh",31.582156,78.428551,2021,8.05774193548387,8.837096774193547,1.6993548387096775,618.0616129032258,113.93032258064517,0.5635483870967741,278.33354838709676,70,Good
RIVER SATLUJ U/S CONFLUENCE WITH GANVI KHAND,"SHIMLA, Himachal Pradesh",31.547992,77.792487,2021,8.000333333333334,8.838333333333333,1.6036666666666666,441.77000000000004,78.67399999999999,0.5700000000000001,364.956,80,Good
RIVER SATLUJ U/S CONFLUENCES OF RIVER BASPA,"KINNAUR, Himachal Pradesh",31.498702,78.207331,2021,8.067391304347826,8.802173913043477,1.7082608695652173,590.9804347826087,129.85652173913041,0.5991304347826086,460.05782608695654,70,Good
RIVER SATLUJ U/S CONFLUENCES OF RIVER TIDONG,"KINNAUR, Himachal Pradesh",31.590541,78.441513,2021,8.052222222222222,8.812962962962963,1.7822222222222222,687.8374074074075,129.2111111111111,0.567037037037037,546.1762962962963,70,Good
RIVER SATLUJ U/S IANDFILL SITE RAMPUR,"SHIMLA, Himachal Pradesh",31.448534,77.63401,2021,7.933000000000001,8.718333333333334,1.6796666666666666,471.21733333333333,85.33966666666667,0.6426666666666667,409.193,80,Good
RIVER SILTORSA AT HASIMARA,"COOCH BEHAR, West Bengal",26.286842,89.458577,2021,7.269259259259259,7.155555555555555,1.9907407407407407,133.5174074074074,13.635555555555557,1.0937037037037038,5835.150740740741,85,Good
RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),"NORTH GOA, Goa",15.510461,73.779575,2021,7.438888888888889,5.615555555555555,2.802888888888889,579.4962222222223,10.19688888888889,1.1042222222222222,2996.4146666666666,65,Medium
RIVER SINQUERIM NEAR NERUL TEMPLE,"NORTH GOA, Goa",15.499086,73.779919,2021,7.423181818181818,5.752272727272727,2.7288636363636365,598.2527272727273,10.0175,1.054318181818182,2728.7695454545456,65,Medium
RIVER SIRSA D/S HOUSING BOARD NALLAH,"PATIALA, Punjab",30.45324,76.48147,2021,7.500967741935484,5.132258064516129,2.5529032258064515,310.3109677419355,13.437096774193549,1.098709677419355,169.6290322580645,75,Good
RIVER SIRSA D/S RIVER RATTA,"KURUKSHETRA, Haryana",30.064,76.5994,2021,7.623666666666667,6.37,2.087333333333333,327.63,48.79966666666667,0.929,110.035,80,Good
RIVER SIRSA U/S SANDHOLI NALLAH,"PATIALA, Punjab",30.5183,76.72706,2021,7.4961290322580645,6.448387096774193,1.962258064516129,263.8706451612903,20.376129032258063,0.8890322580645161,92.74290322580646,95,Excellent
RIVER SONE AT CHURHATDISTT.SIDHI,"SIDHI, Madhya Pradesh",24.420207,81.674038,2021,7.643555555555555,7.426666666666667,1.6135555555555556,265.45155555555556,5.242888888888889,0.6644444444444444,253.98155555555556,85,Good
RIVER SONE AT VILLAGE- KHAIRPUR NEAR ROAD BRIDGE M.P- U.P. BOUNDARY DISTT SIDHI,"SIDHI, Madhya Pradesh",24.563335,82.355044,2021,7.695625,7.3203125,1.629375,255.07218749999998,7.831875,0.6240625,316.7309375,85,Good
RIVER STLUJ D/S LANDFILL SITE RAMPUR,"SHIMLA, Himachal Pradesh",31.443072,77.627852,2021,7.946428571428571,8.669642857142858,1.77,467.42928571428575,90.32642857142856,0.7142857142857143,1181.7364285714286,80,Good
"RIVER SUBARNAREKHA AT JHARKHAND - ODISHA  BORDER, MEDINIPORE(W), WEST BENGAL","MEDINIPUR, West Bengal",22.222214,86.70885,2021,8.2,8.2,1.67,175.555,7.51,0.925,1024.87,85,Good
RIVER SUTLEJ D/S OLINDA NEAR BHAKRA DAM H.P.,"UNA, Himachal Pradesh",31.414467,76.414779,2020,7.89,6.35,2.13,183.07,8.51,1.1,1152.11,85,Good
RIVER SUTLEJ U/S AT OLINDA NEAR BHAKRA DAM H.P.,"UNA, Himachal Pradesh",31.41804,76.393821,2020,7.494999999999999,7.625,1.62,181.24,6.425,0.8800000000000001,593.055,85,Good
RIVER TALPONA AT CANACONA GOA,"SOUTH GOA, Goa",14.98929,74.04736,2021,6.943478260869565,7.304347826086956,1.7028260869565217,151.43347826086955,8.585217391304349,0.785,1508.1121739130435,85,Good
RIVER TAMRABARANI AT TIRUNELVELI D/S,"Tirunelveli, Tamil Nadu",8.78198,77.79011,2021,7.289166666666667,6.445833333333333,1.75125,207.5979166666667,5.08875,0.5875,176.22958333333335,85,Good
RIVER TEESTA AT JALPESH,"JALPAIGURI, West Bengal",26.518045,88.760568,2021,7.201851851851852,7.303703703703703,1.9303703703703703,118.54777777777778,22.025555555555556,1.1677777777777778,7913.210740740741,85,Good
RIVER TEL (OVER ROAD BRIDGE STATE HIGHWAY -41 MANAMUNDA),"SONAPUR, Odisha",20.82655,83.910444,2021,7.752083333333334,7.327083333333333,1.6858333333333333,204.1025,9.024375000000001,0.7902083333333333,390.3202083333333,85,Good
RIVER TIRACOL AT TIRACOL,"NORTH GOA, Goa",15.721736,73.695817,2021,7.4942553191489365,6.453191489361703,2.3282978723404253,606.7776595744681,9.67936170212766,0.8804255319148937,1413.990425531915,70,Good
RIVER TIRTHAN B/C TO RIVER SATLUJ,"MANDI, Himachal Pradesh",31.706232,77.261636,2021,7.8,9.07948717948718,1.242051282051282,171.7651282051282,6.367692307692308,0.6853846153846154,143.37384615384616,85,Good
RIVER TONS AT M.P-U.P BOUNDARY BEFORE MIXING RIVER BELAN CHAKGHAT REWA,"REWA, Madhya Pradesh",25.043102,81.721755,2021,7.6890322580645165,7.058064516129033,1.664516129032258,275.6593548387097,6.2538709677419355,0.6000000000000001,207.63806451612905,85,Good
RIVER TORSA AT HASIMARA,"JALPAIGURI, West Bengal",26.728854,89.324331,2021,7.3607407407407415,7.277777777777778,1.9607407407407407,120.59185185185186,34.29037037037037,1.1203703703703705,7857.452592592593,85,Good
RIVER TORSA D/S OF GHUGHUMARI,"COOCH BEHAR, West Bengal",26.355748,89.369404,2021,7.294583333333333,7.1625000000000005,2.0504166666666666,137.11875,13.308750000000002,1.1004166666666666,7805.333750000001,85,Good
RIVER TUNGABHADRA DOWNSTREAM OF KURNOOL TOWN AFTER JOINING CITY DOMESTIC SEWAGE,"KURNOOL, Andhra Pradesh",15.836215,78.057836,2021,7.391176470588236,5.376470588235295,2.9541176470588235,416.32235294117646,11.913823529411765,1.1726470588235294,812.3167647058824,75,Good
RIVER TUNGABHADRA UPSTREAM OF KURNOOL TOWN BEFORE JOINING CITY DOMESTIC SEWAGE AND AFTER M/S RAYALA,"KURNOOL, Andhra Pradesh",15.825765,78.064604,2021,7.275757575757575,5.390909090909091,2.9590909090909094,460.3160606060606,8.562121212121212,1.3442424242424242,754.1069696969697,75,Good
RIVER VAIGAI AT MADURAI D/S,"Madurai, Tamil Nadu",9.92812,78.125036,2021,7.421428571428572,5.771428571428571,2.4907142857142857,746.865,2.2985714285714285,0.5492857142857143,280.8507142857143,65,Medium
RIVER VAIGAI AT MADURAI U/S,"Madurai, Tamil Nadu",9.927433,78.121013,2021,7.49,5.7,2.306875,567.705,2.2375,0.64,237.22812499999998,65,Medium
RIVER VALAPATTANAM AT PARASSINIKADAVU KANNUR,"KANNUR, Kerala",11.987497,75.400819,2021,7.229166666666667,6.7437499999999995,2.0779166666666664,607.9506250000001,5.251041666666667,0.7583333333333333,439.9997916666667,70,Good
RIVER VALVANT AT SANKLI - BICHOLIM GOA,"NORTH GOA, Goa",15.561455,73.990584,2021,6.752222222222223,7.546666666666667,1.7799999999999998,134.9131111111111,9.044666666666666,0.8553333333333334,4531.272666666667,85,Good
RIVER VAMSADHARA IMMEDIATE BORDER BETWEEN ANDHRA PRADESH & ORISSA STATES NEAR LALITHAMBA TEMPLE BAT,"SRIKAKULAM, Andhra Pradesh",19.011611,83.791031,2021,7.5627272727272725,6.9772727272727275,1.7809090909090908,232.1848484848485,16.0,0.923939393939394,132.23636363636365,85,Good
RIVER VARUNA AT RAMESHWAR VARANASI,"VARANASI, Uttar Pradesh",25.386717,82.852628,2021,8.321914893617022,7.837234042553192,1.8985106382978725,177.27510638297872,23.837872340425534,0.9063829787234042,3244.006595744681,85,Good
RIVER VARUNA B/C WITH RIVER GANGA AT VARANASI,"VARANASI, Uttar Pradesh",25.332956,83.043393,2021,7.742291666666667,3.353125,5.0529166666666665,177.33083333333332,69.75958333333334,1.9585416666666668,112167.77729166666,65,Medium
RIVER VASISHTA (GODAVARI) DOWNSTREAM OF NARASAPURAM TOWN AFTER CONFLUENCE OF TOWN SEWAGE,"WEST GODAVARI, Andhra Pradesh",16.40845,81.699692,2021,7.7009375,6.2625,2.4559375,941.6146875,20.880625,0.96125,251.926875,70,Good
RIVER VASISHTA (GODAVARI) UPSTREAM OF NARASAPURAM TOWN BEFORE CONFLUENCE OF TOWN SEWAGE,"EAST GODAVARI, Andhra Pradesh",16.439522,81.708766,2021,7.6003125,6.721875,2.149375,795.650625,17.736562499999998,0.9871875,155.1925,70,Good
RIVER VENNAR AT THANJAVUR D/S,"Thanjavur, Tamil Nadu",10.816856,79.140224,2019,7.9,6.0,2.22,196.33,7.7,1.1,614.28,85,Good
RIVER WATER AT JAGROTI NALLAH,"MANDI, Himachal Pradesh",31.52616,77.132184,2021,7.938529411764705,8.271764705882353,1.5729411764705883,411.74529411764706,5.0058823529411764,0.7664705882352941,319.23617647058825,80,Good
"RIVER YAMUNA AT D/S OF AGRA, U.P.","AGRA, Uttar Pradesh",27.17969,78.119555,2021,7.74,4.154545454545455,4.514545454545455,151.0818181818182,23.063636363636366,1.9463636363636363,82091.04999999999,75,Good
RIVER YAMUNA AT ETAWAH D/S,"ETAWAH, Uttar Pradesh",26.601531,79.119907,2021,7.461111111111112,5.628333333333334,2.8838888888888885,223.11333333333334,28.53055555555555,1.462777777777778,27097.690555555557,80,Good
RIVER YAMUNA AT KHOJIPUR PANIPAT,"PANIPAT, Haryana",29.260009,77.130143,2021,7.723653846153846,6.644038461538462,3.0251923076923077,189.65115384615385,15.093076923076923,1.2128846153846153,54289.080961538464,80,Good
RIVER YAMUNA AT PALLASONEPAT,"BAGHPAT, Uttar Pradesh",28.861862,77.207316,2021,7.60735294117647,6.9141176470588235,2.4035294117647057,193.4105882352941,12.923529411764704,1.0455882352941175,63368.315588235295,85,Good
RIVER YAMUNA AT SHAHPUR,"KARNAL, Haryana",29.604121,77.109833,2021,7.274468085106382,4.814893617021277,3.660212765957447,135.46446808510638,22.774042553191492,1.778936170212766,94949.09872340425,75,Good
RIVER YAMUNA AT UDI,"ETAWAH, Uttar Pradesh",26.714524,79.014885,2021,7.631578947368421,5.919473684210526,2.761052631578947,238.08421052631581,29.641578947368423,1.406842105263158,19714.069473684212,80,Good
RIVER YAMUNA D/S RANBAXY,"Dehradun, Uttarakhand",30.429123,77.603639,2021,7.5519354838709685,7.554838709677419,1.5690322580645162,253.79258064516128,8.000322580645161,0.7316129032258064,100.84548387096774,85,Good
RIVER YAMUNA U/S RANBAXY,"SIRMAUR, Himachal Pradesh",30.427477,77.589102,2021,7.517096774193549,7.501612903225807,1.5674193548387096,221.99612903225807,8.194193548387098,0.7764516129032258,125.25451612903225,85,Good
RIVER ZUARI AT BORIM BRIDGE,"NORTH GOA, Goa",15.350089,74.00325,2021,6.908222222222222,5.933333333333334,2.6184444444444446,541.9884444444444,10.516,1.0144444444444445,2756.231777777778,65,Medium
RIVER ZUARI AT MARCAIM JETTY,"NORTH GOA, Goa",15.407325,73.944117,2021,7.169782608695653,5.78695652173913,2.6734782608695653,520.2821739130435,10.44086956521739,1.0106521739130436,2801.79,65,Medium
RIWALSAR LAKE,"MANDI, Himachal Pradesh",31.634022,76.833561,2021,7.731304347826087,8.07391304347826,1.8808695652173912,168.71630434782608,11.097608695652173,0.9791304347826086,1117.608695652174,85,Good
ROAD BRIDGE-DEHRI-ON-SONE ROHTAS,"ROHTAS, Bihar",24.902545,84.195807,2021,7.758611111111112,8.225833333333334,1.9266666666666667,142.01361111111112,63.66,0.86,45174.23805555556,85,Good
ROING,"Lower Dibang Valley, Arunachal Pradesh",28.15833333,95.845,2025,7.790076335877862,7.6190076335877865,1.1365648854961832,95.4008396946565,28.34351145038168,0.39061068702290075,1403.4399999999998,85,Good
ROON NALLAH NEAR MEERPUR KOTLA GURUDWARA,"SIRMAUR, Himachal Pradesh",30.541408,77.170513,2021,7.9071428571428575,7.280952380952381,1.628095238095238,247.62952380952382,4.214285714285714,0.6514285714285715,188.2733333333333,85,Good
ROORKEE D/S,"Haridwar, Uttarakhand",29.88027778,77.8975,2025,7.454802259887006,1.0785310734463278,20.799322033898306,420.57005649717513,13.6790395480226,2.4031073446327684,13565.260960451977,50,Medium
ROORKEE U/S,"Haridwar, Uttarakhand",29.88638889,77.89083333,2025,7.40457627118644,1.222090395480226,20.013446327683617,421.1907344632768,13.231694915254236,2.4412429378531075,10852.640508474577,50,Medium
ROURKELA FD/S AT ATTAGHAT,"SUNDARGARH, Odisha",22.150783,84.855344,2021,7.3744680851063835,6.506382978723405,2.205531914893617,167.10851063829787,13.366170212765958,1.1359574468085107,3445.562127659575,85,Good
ROURKELA FD/S AT BIRITOLA,"SUNDARGARH, Odisha",22.074639,84.897806,2021,7.452083333333333,7.008333333333333,1.9204166666666664,179.41520833333334,13.44375,0.9960416666666667,1657.3558333333333,85,Good
RSVR AT BHOOTHATHANKETU,"ERNAKULAM, Kerala",10.137958,76.661931,2021,6.814583333333334,7.589583333333334,1.255625,58.14083333333334,9.608958333333334,0.6360416666666667,1878.1666666666667,85,Good
RSVR AT EDAMALAYAR,"IDUKKI, Kerala",10.221425,76.706217,2021,6.929166666666667,7.629166666666666,0.965,57.7775,6.1710416666666665,0.4216666666666667,481.9583333333333,85,Good
RSVR AT MALAMPUZHA,"PALAKKAD, Kerala",10.830286,76.683886,2021,7.33125,7.4750000000000005,1.3710416666666667,107.36895833333334,6.32125,0.6633333333333333,338.774375,85,Good
RUCCA DAM ON SWARNREKHA RIVER RUCCA RANCHI,"RANCHI, Jharkhand",23.44132,85.483995,2021,7.306666666666667,8.37,1.5756666666666668,177.16966666666667,7.199333333333333,0.8926666666666667,814.314,85,Good
RUDRARAM TANK RUDRARAM (V)PATANCHERU (M) SANGAREDDY DISTRICT,"Rangareddy, Andhra Pradesh",17.42595,78.37335,2021,7.023243243243243,5.91081081081081,3.35,1135.6667567567567,6.81,5.912432432432432,48.24324324324324,75,Good
RUDRASAGAR EAST LAKE TRIPURA,"WEST TRIPURA, Tripura",23.499167,91.321111,2021,7.1834999999999996,5.735,1.8425,138.9035,11.51,0.726,144.6,80,Good
RUDRASAGAR NORTH LAKETRIPURA,"WEST TRIPURA, Tripura",23.499224,91.316898,2021,7.034999999999999,5.975,1.791,136.0455,11.592,0.6984999999999999,180.1,80,Good
RUDRASAGAR SONUMURA TRIPURA,"WEST TRIPURA, Tripura",23.491942,91.315392,2021,7.02780487804878,6.265853658536585,1.8231707317073171,143.94731707317072,8.779024390243903,0.8960975609756098,214.97560975609755,85,Good
RUDRASAGAR WEST LAKE TRIPURA,"WEST TRIPURA, Tripura",23.49179,91.321099,2021,7.1955,5.975,1.7550000000000001,129.076,11.286,0.6950000000000001,169.55,80,Good
RUMDER LAKE,"NORTH GOA, Goa",15.291878,74.102136,2021,6.837391304347825,4.921739130434783,2.8950000000000005,196.23521739130433,12.913695652173912,1.2021739130434783,4150.663043478261,80,Good
RUPNARAYAN BEFORE CONFL. TO RIVER GANGA NEAR GEONKHALIMEDINIPORE? WEST BENGAL,"MEDINIPUR, West Bengal",22.21835,88.024305,2021,7.608888888888889,6.577777777777778,2.647222222222222,239.89333333333332,79.23083333333334,1.5130555555555556,12271.125,85,Good
RUSHIKULYA AT ASIKA,"GANJAM, Odisha",19.606892,84.674061,2021,7.8687499999999995,7.441666666666666,1.9514583333333333,167.08541666666667,15.00625,0.9314583333333334,2989.64125,85,Good
RUSHIKULYA AT GANJAM D/S (NEAR POTTAGARH PORT),"GANJAM, Odisha",19.387194,85.051105,2021,7.895833333333333,7.2124999999999995,2.051041666666667,397.8854166666667,14.810625,0.850625,1396.3866666666665,80,Good
